t,Bowker,Stuart,QS,mut_sum
0.18677550844615898,60.28703289847472,4.04889932532859,-6.7353068928007005,1617.0
0.21468321694159143,51.50213606877837,1.5781699661890958,-6.289511665341191,1831.0
0.321364579144948,69.47793820029827,0.41596275250652825,-7.229437802168606,2469.0
0.5966285330700704,29.17166239223623,1.16557979652535,-5.075467253494467,3861.0
0.2622422575033374,56.077432091013875,0.6621736626437498,-6.836492429036892,2209.0
0.20305651016640291,41.17833122376727,1.2738062341106446,-5.299780972879062,1727.0
0.26443104280161556,41.86650506535537,2.8999004273917013,-5.89286151528852,2134.0
0.2114731157098314,29.12764762547986,0.8226183440022139,-4.794497164893969,1765.0
0.027278597909991653,12.197627091734244,5.0598115228878005,-2.024882097683408,283.0
0.36178357444910825,34.349074123026895,3.226639146442939,-5.280938087359815,2790.0
0.723638155904065,35.04759932900514,4.729094434365058,-5.359247579515765,4356.0
0.8651035337844375,41.00812996599185,4.280178505699129,-5.969138501144966,4774.0
0.05031404290307151,13.522076432646148,2.3912283794353217,-2.8651965653660216,478.0
0.2663728790976917,29.26557944823967,2.402130000077648,-4.892140275220134,2182.0
0.6658344525087918,55.271071425679835,1.4547028570808282,-7.06727794349675,4105.0
0.1597564615600392,37.09889121568091,5.412106549350753,-5.0616792357778175,1389.0
0.9258857247005353,45.699955248494625,5.8055325883402995,-6.094492932202262,4895.0
0.721611739753715,21.842698791910937,0.8557735369031834,-4.191740486744887,4329.0
0.4431734645934414,61.68925155775618,4.045197182242333,-7.0772622531077625,3202.0
0.120516247605853,25.96448814734711,1.077134771505352,-4.490866107076564,1084.0
0.3400079552131796,31.567538748857544,1.2948200293488983,-5.196157452772639,2631.0
0.2356855175838749,26.561420642576977,2.2616090316526147,-4.720207778369912,1928.0
0.205302111276925,39.213019271356245,0.7163409919697055,-5.4517967401764205,1741.0
0.09256823936053593,18.83196072136016,0.575481537732281,-3.944041108051816,849.0
0.9182832069222664,29.13546552022966,2.6807278700841866,-4.7565775037187175,4876.0
0.207258759750357,27.418104878219303,9.73247028472272,-4.018030721138959,1738.0
0.18273041173496296,26.813893651167163,2.8141869427036683,-4.530618318472753,1585.0
0.6225982031748745,27.688908902995053,1.4072352434535453,-4.931922138360141,3990.0
0.14815228035857986,46.88170498539074,0.34266937003602976,-5.932909953319702,1325.0
0.7178342278356132,25.317853203072996,0.31458341441752274,-4.667471349591382,4353.0
0.39310177329036833,29.99965398220362,2.880735097027758,-5.018817772729847,2928.0
0.3296684022793024,52.17122992482764,0.31859180409401344,-6.789611422798823,2571.0
0.28930694541540714,73.46244508939293,7.60982780048202,-7.495686450311396,2308.0
0.8172165971909782,22.29963777269731,0.3321876603684794,-4.577648819365942,4625.0
0.9399805278913955,28.153404881540812,1.6006492218881812,-4.607452630971494,4920.0
0.5755969671155858,30.689712056295242,0.3088211099489147,-5.231929629746349,3736.0
0.8052158600354136,33.715367059905546,4.042888905451431,-5.148448006546568,4643.0
0.5130870595251855,36.39573979270634,1.2712702026975857,-5.779055595633809,3531.0
0.5937854252447992,36.732714795452466,10.916475695852721,-4.79481904234302,3831.0
0.47281807048701985,36.35040753072647,5.94728467327812,-5.285053578965441,3310.0
0.18779462753620946,36.625450056674026,2.189818632897757,-5.472363503296801,1648.0
0.7812550094772719,29.97852806731438,3.593089728613327,-4.836569993737361,4493.0
0.49323836712014635,52.09386871273408,1.8774366618086396,-6.819645939765297,3403.0
0.2356853006103885,30.13397607399725,1.5753953465963906,-5.08922530213851,1928.0
0.6481180687625352,25.020246607117826,3.8714472345704127,-4.3232366902202575,4074.0
0.5954586053113641,43.482769109176424,6.725938283826611,-5.811650751898967,3895.0
0.1924047782110785,19.134951403384246,1.2843514791873916,-3.298550259668921,1599.0
0.5209922379723902,49.982422904908944,0.15209045598503013,-6.484031387504282,3530.0
0.6665069487014857,17.53762910862456,1.5088273756158417,-3.948567941598795,4177.0
0.23478328182873365,27.135058275481626,2.2437801953822105,-4.595206182898578,1971.0
0.025101695371226418,15.421433235931747,1.339794729063331,-2.4346354085743536,240.0
0.9232097273758004,20.146926130758597,1.4933360839948002,-4.169800903277001,4900.0
0.30956518568656255,29.662100532526036,0.7741194120500012,-5.001219411845084,2362.0
0.8329572199646494,44.01998402055335,6.255512526984594,-5.665865193565241,4691.0
0.26996974406242347,26.51776158534241,1.2122921592316596,-4.0074012564298656,2256.0
0.8213224626067263,33.603110306973754,1.541982435812732,-5.4908169463641165,4675.0
0.43418198250844464,35.96382731915462,3.090969382732925,-5.294130561311424,3168.0
0.24099512339308626,36.36244690544269,1.6692881396847283,-5.569497132086811,1926.0
0.047212000022689105,8.536601176409558,4.570961589035631,-1.67616245947192,451.0
0.39053314334573197,50.959681510518884,4.1526457845990326,-6.604983593059342,2968.0
0.4822560906048895,55.82877697216763,6.6644293983188065,-6.744057354966547,3394.0
0.8397565405127193,20.058337716637052,3.542674483844433,-3.5917381151772294,4705.0
0.738824002996862,36.622494287494575,2.2101557486992163,-5.724140510374001,4396.0
0.3673985910141291,32.443006031974086,3.436777651329166,-5.228574203725752,2683.0
0.008517883929481829,4.216450216450217,0.5268056589724498,-0.6795388016837584,86.0
0.3531388757914462,23.871764745676664,3.650424127588619,-4.219606063933561,2709.0
0.7023818844936291,31.533600476619625,0.43960921495493904,-5.496647067709528,4281.0
0.42887165130602156,44.13674104066263,1.9552026204721686,-6.228312051653404,3080.0
0.6401973217740404,9.915898158555441,0.6595813578621177,-3.0051833634368235,4030.0
0.7111132339497881,21.178994272730606,0.8621296965039438,-4.411689825530556,4279.0
0.8743272718676679,38.43443892984952,6.4985333693654805,-5.468889347868593,4817.0
0.3175006382164216,45.20048514393966,7.13526828941727,-5.859115817732025,2521.0
0.9529470712719074,21.728761159865318,1.8630452401625535,-4.419932770498916,4944.0
0.5354699203809526,37.237333290256,4.357782381734749,-5.597057888417804,3638.0
0.4452783332121948,46.69336742684855,0.7402893310414229,-6.5342498218407306,3175.0
0.46194894547002674,52.49870739240257,2.332907687158779,-6.837066504993874,3311.0
0.12979443296287174,23.726766922107984,0.46878161662600093,-3.640186606459582,1233.0
