t2,Bowker,Stuart,QS,mut_sum
0.8515182960979816,88.75433169534679,82.50823543097108,-1.5141164997068854,6172.0
0.18403411884623877,196.91000827307582,188.81154919370132,-0.4195030415179118,4436.0
0.7439728872965514,48.76040742266002,46.84220399849884,-0.7518594907624315,5989.0
0.869403773031305,70.21906995432208,66.25975025742726,-0.05135852830811851,6119.0
0.800896031610498,51.419101751905174,48.05650769624276,-1.090065726005173,6115.0
0.35120266460906935,38.408488864986595,28.975681807676654,0.30674039109287077,4945.0
0.7917594398295951,76.25335091529362,70.37364110273104,-1.8327500569718855,5984.0
0.8842879024532017,59.041124178906806,55.98036111016906,-0.6459057943349417,6194.0
0.6853970877562532,11.614956036308769,3.9052523028007657,2.3793772994555082,5761.0
0.9687923001487616,81.27986426217971,81.171641644271,-0.004853632085717269,6297.0
0.06286410180829538,452.64309118325065,452.05792854560235,-0.6451325036414276,3942.0
0.5735706753970253,8.772440440150607,2.264515903382605,-0.19215539511507232,5621.0
0.22228200072598936,159.47806820812986,157.34519859313238,0.17549232108154303,4620.0
0.8800951091925235,76.03299688139847,73.05365149267908,1.5144299206163692,6301.0
0.43168489299295154,22.93131156732191,16.48184059921219,2.3267470628904126,5284.0
0.5731437947815887,8.985646586880625,3.7559028245602466,-0.9064645866697135,5563.0
0.6906944779369154,47.41006767078746,44.30986951471144,0.23231190596872606,5893.0
0.04338822310187296,521.1434287174459,514.1221694919572,2.072389751227841,3782.0
0.20601170866564178,140.39455292821933,138.54152938209276,-0.6624433279681826,4427.0
0.7059639723117856,18.90783383416253,17.460726822237547,1.0770842219305785,5809.0
0.8461629888943645,48.95625292313858,45.961013630600384,1.3624695689242374,6155.0
0.6949321676474188,35.32235488961094,33.28653117738312,-1.1054327695865844,5876.0
0.1307894847948906,244.2040381713474,239.8868953612452,0.2132596187189305,4231.0
0.7665804791019311,45.74990455241485,41.84081332896584,-1.2961799231861835,6052.0
0.4648091651118368,4.308578692067487,2.344370459781212,1.2996505396123557,5357.0
0.5570246477855423,4.1924809798295035,1.7574005360858367,-0.08197656836312583,5591.0
0.3799733520876235,17.53855331788757,15.642210800358784,0.796878871772226,5084.0
0.17174410260920858,178.73350393204532,174.41068491790207,-1.0490281877776972,4404.0
0.8157294393502637,48.49433731907659,47.56867416797505,0.8916800882638203,6113.0
0.4106996224934386,15.173831618371766,13.22318584412233,0.9497549132061963,5213.0
0.7076749300512379,34.54797846675943,33.63718094671193,-0.9448962603659862,5889.0
0.9500899740735925,93.83562837046645,91.02904105011109,1.152460348039447,6268.0
0.7753298157305608,34.92838453851377,32.830828148151504,-1.286423094197856,6077.0
0.752741776908587,54.59245591967925,54.38334914849916,-0.0787374238888778,5931.0
0.04752507694529917,482.63654868218657,480.45602660701076,0.7234575596924797,3838.0
0.6106408031599921,13.748059445051364,13.61987827601939,0.32938280595814895,5695.0
0.695530137367738,22.750319299087327,20.74702621153569,0.6746872384607547,5887.0
0.6108550528412471,15.921868650648275,11.928830497294381,-1.6969753414062243,5713.0
0.3715199573201843,24.528956606157255,22.103254348534065,-0.7303166082749419,5092.0
0.8232433096559139,58.76107372062381,55.54580466161223,-0.8875450699743063,6044.0
0.8207428009474965,90.98057359735996,85.26696297732441,0.5449973641919063,6113.0
0.12759951240073275,302.08414591080805,301.1955747787007,0.7592312980443435,4194.0
0.9479039310687498,87.1319654937659,81.15606166718106,-2.227846456549684,6251.0
0.27112450829396084,74.53360820436126,73.71595287820823,0.3884178719368585,4748.0
0.6652674144950433,21.46285212078709,19.518901662662234,-0.7310319496267017,5807.0
0.11081601854661394,315.35511507366397,313.34837314283186,-1.1008740642233277,4197.0
0.7054492409047803,15.264947848018537,13.590070424317627,0.5114124742563753,5892.0
