t2,Bowker,Stuart,QS,mut_sum
0.8515182960979816,5.982606578000635,0.6182856186986351,-1.502867151946707,5692.0
0.18403411884623877,18.9842763896914,3.664422705305568,3.709653643850052,4163.0
0.7439728872965514,9.762614378959158,7.83430200161483,0.7544523550261846,5621.0
0.869403773031305,9.703432183122183,4.858402016402034,-0.4009023639607769,5735.0
0.800896031610498,9.933764721222929,4.0236462152332235,-2.0932617322422122,5671.0
0.35120266460906935,1.137207723461883,0.8834325577418931,0.09111766367258836,4657.0
0.7917594398295951,4.464158748811032,3.44745342319947,0.38493001015214673,5603.0
0.8842879024532017,15.64443236774255,6.267234376426234,-3.0302538085074415,5774.0
0.6853970877562532,17.418641755590322,9.791366231402717,2.7110407221829185,5435.0
0.9687923001487616,5.228559260477221,2.4544451700978,-1.3115727710733767,5833.0
0.06286410180829538,7.928096021896427,3.8629338853810857,1.5893332295170843,3805.0
0.5735706753970253,6.100529612341822,4.985351791856688,0.42432584782126564,5275.0
0.22228200072598936,8.365999216109875,2.997769509722077,1.963400213794391,4388.0
0.8800951091925235,0.9148976413381558,0.6174573172047378,0.14304819238648078,5748.0
0.43168489299295154,11.18893371332839,4.781172533281714,0.7360756687304257,5007.0
0.5731437947815887,7.298782541631776,2.4427259881547783,1.1938018902156802,5261.0
0.6906944779369154,8.27122864970312,7.267082952140509,0.011997431876391636,5469.0
0.04338822310187296,29.8688060290804,3.195686585903623,4.613335932177497,3671.0
0.20601170866564178,6.827567811147154,0.46315332791274505,2.237088504058995,4224.0
0.7059639723117856,6.115646506865618,5.392852260393315,-0.016941729421961677,5445.0
0.8461629888943645,6.930919620878058,3.422140568354557,-0.9646164226542948,5806.0
0.6949321676474188,1.9356056184468478,0.7817695123633706,-0.26595459378423364,5506.0
0.1307894847948906,8.93270525546744,0.2591090938725533,2.366763463169169,4044.0
0.7665804791019311,10.06759550723147,7.396386233541726,-1.2620438818150732,5585.0
0.4648091651118368,10.902479813580957,6.4765842441829795,1.744883287304668,5015.0
0.5570246477855423,2.3393643048940422,2.1130549072488676,-0.28028454296294114,5209.0
0.3799733520876235,2.4934382158665205,1.141312028422779,0.4681476870064906,4721.0
0.17174410260920858,5.469004739747611,1.8712199833569239,1.8155212309295328,4205.0
0.8157294393502637,6.734903858610021,2.478545552811,-0.7557924313311463,5729.0
0.4106996224934386,3.265878725041217,1.6752496381628972,0.8828159576857165,5017.0
0.7076749300512379,8.264210845793485,7.248506687207071,-0.03853140608367401,5539.0
0.9500899740735925,2.970083415277476,1.3542488152011956,-0.0734737682560796,5914.0
0.7753298157305608,8.444422700054742,2.1340502263664467,-0.4919587084874137,5690.0
0.752741776908587,5.789771795279483,3.662161522413393,0.1340863076196115,5629.0
0.04752507694529917,41.01763913378635,1.0867316001183107,5.797642497761472,3657.0
0.6106408031599921,4.022537444852443,0.4605247428022359,-1.6619826538468108,5294.0
0.695530137367738,5.517619862779735,2.082048589111466,1.1731952671933923,5505.0
0.6108550528412471,4.8314192175294055,2.0226369316427673,-1.0847107972595684,5349.0
0.3715199573201843,4.976119412096684,4.095452140637195,-0.603171830652035,4786.0
0.8232433096559139,5.020627533266218,2.8882121040606332,-0.06278512364246867,5664.0
0.8207428009474965,10.7039675666644,5.273382341820459,-2.30517800055057,5694.0
0.12759951240073275,19.909711816153607,9.054933754173202,3.2685541309181674,3912.0
0.9479039310687498,7.18634157886508,2.5756539268661576,-0.8901948750208922,5858.0
0.27112450829396084,2.4853721268291484,0.018298325476074528,1.172927279363259,4446.0
0.6652674144950433,3.556700198279713,2.600041592641454,-0.6581707645048027,5419.0
0.11081601854661394,12.158732843150649,1.6024759788322693,3.0729701908681983,4015.0
0.7054492409047803,3.4849211312511086,2.519362174592579,-0.6367441354192752,5534.0
0.5431877317518161,9.56756441619877,5.674179549427503,-0.5286472708442872,5231.0
0.525086561102129,5.108143574717194,1.4636720579324818,1.0416033997413927,5162.0
0.5680972272993007,6.718801197172117,2.819699798796458,-0.6600821466082674,5316.0
0.6349877506142987,9.073051834809977,5.774549072863977,0.4037312799462846,5323.0
0.5644880330541401,6.803485331013931,3.3309386667956904,-1.8305469965910128,5217.0
0.03564360711264947,24.863124872132435,2.270938814372893,4.6465545250350315,3571.0
0.12653635561267118,9.87123050748555,6.334018477744802,1.0336230872413643,3891.0
0.1662698819292998,5.75997363743908,1.4044005730648565,1.9164094282249804,4092.0
0.4527268411276676,3.5861057851397753,1.9514343664802614,0.7852939846995172,4984.0
0.1386920176234111,10.585373219763797,0.40411326528084857,2.595137484437694,4027.0
0.2602429834998382,8.868254809311546,5.256804905883124,0.9507504397491582,4339.0
0.15161471653351133,6.658912343836676,0.443151446140065,2.463633183967699,4059.0
0.14002899321660467,13.628116939979964,3.382529443638492,3.0703117409057032,4008.0
0.24350890189011387,11.467317937012485,5.039842815131801,2.10914359345088,4407.0
0.8936690252973417,5.634828131697121,3.5754493808282612,-1.4305241996774283,5808.0
0.4314227765390869,3.367334708287056,1.1672073257323952,-0.5858304719078556,5002.0
0.9177614093896128,4.935975860414122,0.8426587677032975,-1.405278322225145,5957.0
0.3123460261451656,8.629186792035226,1.8993574611354211,1.7515740572920946,4657.0
0.4325482589885046,1.1839017483279424,0.7512968992894697,0.3033313669208482,4956.0
0.3020649121227429,6.6592926327830035,1.7198012702832834,2.1895741127542516,4539.0
0.8043943035815216,19.256940902811372,12.140778779367393,-0.7978548885644244,5790.0
0.17138928318947688,7.334338613288452,3.3076377999935884,1.8613010731977002,4239.0
0.5597151918741949,4.615601463680419,0.7386125257030014,1.8887940481345327,5330.0
0.41130838900644184,4.74178593799309,0.12446777584065875,0.9318983980650044,4929.0
0.5516383123508348,4.614674965537981,3.700973186850722,0.7584919218523952,5300.0
0.9903742272380122,19.055740315339076,9.367942430557148,-1.2716489684241605,5978.0
0.4143700292219109,2.8922767399013143,2.103447707621531,0.5901853500802662,4815.0
0.22849910619278058,5.0167046355616485,0.4726427092452102,1.4820526851768618,4334.0
0.4274156245085571,1.6944196438163912,1.0379335895130524,0.214534421614218,4993.0
0.3188297591451873,6.957308887300367,5.911056939113481,0.6568394981268167,4601.0
0.7688405403003552,3.5092080611418512,2.7384837168686302,0.242994747992684,5650.0
0.7304568395685967,3.2149442699521678,2.1536850414616877,0.3085310165127535,5546.0
0.291413393231033,5.586855668864873,1.9936006314145982,1.443135973084323,4565.0
0.46509136394012884,7.553665689646088,1.3777361596300557,1.5792317936641627,4930.0
0.05599739374107415,27.73375917977389,2.090281471797572,4.970688735501262,3675.0
0.09654146248823092,16.005008904602484,3.1979762260682265,3.5318625586656984,3839.0
0.9704023382566463,11.609810943900461,7.4922367198954305,-0.19016072269646142,5937.0
0.8869761402927842,1.571754036182288,1.1372237039548914,0.5813565680597353,5839.0
0.7375637893133754,2.3788072056562073,1.2388378220765774,0.6744011519463537,5570.0
0.7941217408332427,12.824128020674928,8.078552912438747,0.7344552000805967,5647.0
0.5452959149744087,2.4386780106154147,1.346996810495047,0.3473774550580448,5192.0
0.47062504089093404,9.25818714350715,6.3059733912050735,1.5944191200991693,5002.0
0.753094823374706,6.431934840894103,3.774567232548043,-1.0427406618060637,5697.0
0.37259063729808917,4.779500246885942,1.369070959675587,1.6335723442609273,4782.0
0.5160949080763719,6.22364973002629,3.518307134792202,0.8873552576951746,5138.0
0.45065638320079004,4.898385740494583,1.2873797853938473,0.036390672295806385,5030.0
0.6235260107219092,6.057363232605644,1.3023595292153454,-1.9681980500061271,5443.0
0.42239598938052403,9.051057684983556,7.620874512549735,0.9067996504508993,4941.0
0.31062289617763716,24.80349450180708,0.7041522412907445,3.9907874808127297,4592.0
0.6905544320395623,2.9333599149146683,1.5199558992972853,0.9584798545190933,5471.0
0.32683161279220085,4.963069136749506,1.442823198642692,0.7915121039450789,4637.0
0.5328435293331766,2.79316735174691,2.615922950025989,-0.1948361181736186,5092.0
0.8315800399110564,4.029595340043222,2.388784413660403,-1.2765386106205718,5753.0
0.4843377350656183,6.2063097228376245,1.7351824543440129,1.0164458398047524,5032.0
0.8079298286911266,3.732028023685435,0.7409627815370863,-1.723322624245999,5667.0
0.27367280410843087,11.619005269957563,4.155670272428672,2.309837181083156,4450.0
0.49793467914456846,3.3595075706157718,0.9172979083707037,-0.6219793637103228,5175.0
0.8794670341723316,6.5407827954889095,4.593527146948038,-0.9224989700635301,5792.0
0.9050670641119168,4.8776622295445025,0.7953409357007254,0.05517457651393532,5842.0
0.8338613891394567,3.4891160292881134,3.1415550614420793,-0.062365916130998136,5773.0
0.5124246657024701,1.8425608577808419,1.6297378725093958,-0.2732485645191357,5175.0
0.38235769465472036,8.00468543203385,2.3982867349028765,2.2112735886584844,4751.0
0.48719716544286773,7.097669984391078,0.6833531894014759,1.7576418091885617,5122.0
0.9385753551791497,6.892851947103331,1.4103811910871413,-1.1941867118376754,5858.0
0.7820556944845919,2.0029903020910442,0.584777454837168,0.906433829049429,5686.0
0.5314071508557155,8.112340776166874,2.4277629239651994,0.6771025917143568,5190.0
0.6599751045288832,2.9736407870796873,1.2658406366500206,-0.7291090198068869,5491.0
0.4582248551782856,7.7579163766293595,2.955562134408137,1.8026540245792835,4988.0
0.5243842262870673,2.5127295416298576,2.245838817262407,0.3202974761980456,5148.0
0.20168175671253996,8.018402437933606,1.1172113367109013,1.1685161087792983,4285.0
0.2160497687078211,13.805729931201945,7.516939213272839,2.419569531517715,4322.0
0.9217346654652396,8.336608424676832,0.7582994451898019,-1.7166575622504963,5873.0
0.7317115156910478,8.728508882197866,4.853638733138628,-1.5739504117163035,5554.0
0.44748219077397466,6.734630082009082,2.639590360504233,1.0342170885575985,4968.0
0.7106166248630925,4.026698264673768,3.5563412763158864,0.6321560104815055,5519.0
0.13498536313631138,12.086168277206454,3.7987866183633345,2.8101365337285893,3944.0
0.7632498730751621,2.6048670453815475,1.3862230018192538,0.949398441895784,5553.0
0.5091830730017227,1.703387424921899,1.4847690699067415,-0.31033309986771335,5256.0
0.5685607963474104,2.4446032044730774,1.2781603898476175,-1.0166042617649407,5260.0
0.46759959108696003,8.432762650574858,2.726523496078265,-2.116027165063781,5050.0
0.24292745919771175,5.508168316655097,5.1918849375148755,-0.40228759763932787,4365.0
0.28818779624334523,4.148993393498294,1.9305538093525385,1.2256095109360134,4421.0
0.2733803590347659,9.805529057972704,2.6776359036707094,2.5094062798474175,4406.0
0.9614736792637167,10.32796964937014,1.22017761189286,-0.4474640411843938,5941.0
0.7595274445581063,8.772249903965125,3.087543125608729,-1.867488012297999,5709.0
0.7668550894293511,5.838708173944622,2.8413057327578595,-1.2096390203364282,5673.0
0.5751251847750838,2.713465450875594,1.7943772565930323,0.6373988722392625,5178.0
0.596509434789957,4.320826222224788,0.26106641010649834,-0.2614308914994525,5413.0
